id,sex,employment,married,income,digital2
69036,M,unemployed,1,14186,.54151034
69037,M,employed,0,37597,.86322963
69038,M,retired,1,6252,.24629276
69039,F,employed,0,10713,.69755882
69040,M,unemployed,1,112808,0
69041,F,retired,0,8672,.22503288
69042,M,employed,0,13648,.74823707
69043,F,employed,0,13597,.25666669
69044,F,employed,1,6492,.54024667
69045,M,retired,0,6227,.22157674
69046,F,student,0,3982,.60117221
69047,M,employed,1,18129,.88245779
69048,F,employed,1,5843,.5009985
69049,F,unemployed,0,8475,.46784255
69050,M,employed,0,7178,.68809205
69051,F,unemployed,0,0,.613392
69052,F,employed,1,40218,.93114436
69053,M,student,0,0,.83909297
69054,M,retired,1,3385,.33798471
69055,M,employed,0,7553,.263073
69056,F,employed,1,5765,.50360686
69057,F,employed,0,18056,.76819307
69058,F,unemployed,1,6946,.15956718
69059,F,retired,1,72688,.10325842
69060,M,employed,0,7007,0
69061,F,unemployed,1,32302,.52998239
69062,F,unemployed,1,6046,.81913865
69063,M,employed,0,6406,.70070916
69064,F,unemployed,1,0,0
69065,F,employed,0,7220,.684726
69066,M,employed,0,23434,.7523064
69067,M,employed,1,8433,.59955031
69068,M,employed,0,5099,.73012811
69069,F,employed,0,13416,.42276457
69070,F,employed,1,4390,.63291484
69071,M,employed,1,8867,.020299736
69072,M,student,0,0,0
69073,M,employed,0,5345,.85234761
69074,M,employed,1,10844,.67630392
69075,M,unemployed,0,5375,0
69076,M,employed,0,16390,.11780901
69077,M,unemployed,1,0,.84447372
69078,M,student,0,0,.81568491
69079,M,employed,1,51846,.73050964
69080,M,employed,1,11584,.94861847
69081,M,employed,1,19231,0
69082,F,employed,1,13888,.61054009
69083,F,employed,1,4628,.23090009
69084,F,employed,0,15824,.8382898
69085,F,employed,0,10999,.38916755
69086,M,student,0,0,.96378922
69087,F,employed,0,17214,.14832151
69088,M,student,0,0,.82624042
69089,F,student,0,3411,.74551213
69090,M,employed,0,33959,.93507141
69091,M,retired,1,4839,.0012661205
69092,M,employed,1,5992,0
69093,M,employed,1,140062,.72410262
69094,F,employed,1,10750,.85509402
69095,F,unemployed,1,0,0
69096,M,employed,1,11125,.86882782
69097,F,student,0,0,.72933048
69098,F,unemployed,1,0,.58886212
69099,M,employed,1,16707,.18718557
69100,M,retired,1,4637,.10037489
69101,F,employed,1,13350,.6084615
69102,M,unemployed,1,5986,.72527754
69103,M,retired,0,7422,.39378649
69104,F,employed,1,10030,.70988637
69105,M,employed,0,11580,0
69106,M,employed,1,17412,.62581903
69107,M,student,0,19332,.86214286
69108,F,retired,0,4935,0
69109,F,retired,1,4975,.2751092
69110,M,unemployed,0,0,.25237164
69111,M,student,0,0,.94094902
69112,M,employed,0,8221,.81615388
69113,F,unemployed,1,0,.79157591
69114,F,employed,1,6167,.8155942
69115,M,employed,1,11733,.52149022
69116,M,employed,1,6307,.80331659
69117,F,employed,0,6569,.53058946
69118,M,retired,1,10658,.31075725
69119,F,unemployed,0,10096,0
69120,F,student,0,4612,.96857858
69121,M,employed,1,11139,.82805049
69122,F,unemployed,0,7203,.83080143
69123,F,unemployed,1,221808,.64172214
69124,F,retired,0,14759,0
69125,M,student,0,0,.52017373
69126,M,retired,1,5838,0
69127,F,employed,0,15609,.53051293
69128,M,employed,1,10803,0
69129,F,student,0,17752,.87586826
69130,F,employed,1,8159,.36048076
69131,M,employed,0,23388,.28900424
69132,M,unemployed,0,0,0
69133,F,unemployed,1,9337,.7068947
69134,F,unemployed,0,0,.50408119
69135,F,employed,1,7922,.046705388
69136,M,student,0,0,.89285707
69137,F,employed,1,6319,.75544697
69138,M,employed,0,35044,.49858722
69139,F,employed,0,7573,.56128871
69140,M,retired,0,3812,.081775762
69141,M,student,0,0,.63845056
69142,M,employed,1,9761,.60991013
69143,F,unemployed,1,7992,.17489509
69144,M,employed,1,42229,.5721944
69145,M,employed,1,7823,0
69146,M,employed,1,7854,.52600408
69147,F,retired,0,6084,.17057082
69148,M,employed,0,33105,.14340514
69149,M,student,0,14189,.82220173
69150,M,employed,0,5634,.69520849
69151,M,employed,0,13173,.88257051
69152,F,student,0,0,.88594753
69153,F,employed,1,26105,.50136
69154,F,employed,1,4575,.50797123
69155,M,employed,1,18366,.32744861
69156,F,employed,1,6266,.49724385
69157,F,employed,1,19692,.24295311
69158,F,employed,1,51119,0
69159,M,employed,1,22057,.29298195
69160,M,employed,0,29284,.05441938
69161,M,employed,1,10139,.49424598
69162,F,employed,0,36845,.039636143
69163,M,employed,1,12902,.42016071
69164,M,student,0,10280,.22471526
69165,M,employed,1,12881,.5140388
69166,M,student,0,6787,.84266138
69167,M,employed,0,9393,.59447485
69168,M,employed,1,14929,.72127241
69169,F,employed,1,89442,.13819014
69170,M,employed,1,14806,.74989331
69171,M,employed,1,179349,0
69172,F,employed,1,6693,0
69173,M,employed,1,28799,.11128949
69174,F,student,0,0,.77242637
69175,M,employed,1,5723,0
69176,F,unemployed,1,409664,0
69177,F,retired,1,6579,.014008366
69178,F,employed,1,16837,.34715387
69179,M,unemployed,0,8522,.88102901
69180,M,student,0,0,.69587344
69181,M,employed,1,15859,.52465898
69182,M,employed,0,6947,.46242931
69183,F,employed,1,7722,.51999277
69184,M,employed,1,11436,.60920811
69185,F,employed,0,31209,.57683486
69186,F,employed,1,8476,.64865023
69187,M,student,0,10599,.38305229
69188,M,employed,0,14462,.87851858
69189,M,retired,0,5008,0
69190,F,employed,0,9111,.6107747
69191,M,retired,0,17235,0
69192,F,employed,0,7006,.91198599
69193,F,employed,1,14268,.51374197
69194,F,retired,0,42248,.010758338
69195,F,retired,0,4374,.30098647
69196,M,employed,1,10345,.36417016
69197,F,unemployed,0,8159,.50369483
69198,M,unemployed,0,16218,.79659021
69199,F,student,0,0,.26981369
69200,F,unemployed,1,0,.52580172
69201,M,employed,0,16490,.084919631
69202,M,employed,1,5057,.39157504
69203,M,employed,1,9256,.44805893
69204,F,employed,1,12113,.65682697
69205,F,unemployed,1,0,.5115723
69206,F,employed,1,5709,.077885285
69207,F,retired,1,4165,.21776052
69208,M,unemployed,0,0,.5863862
69209,M,student,0,0,.74272436
69210,F,unemployed,1,10860,.55534136
69211,M,employed,0,7669,0
69212,M,student,0,0,.84127766
69213,M,employed,1,23102,.72249764
69214,F,retired,1,4396,0
69215,F,employed,1,6092,.64505053
69216,M,employed,1,14524,.53485918
69217,F,student,0,0,.82277721
69218,M,employed,1,9385,.24175934
69219,F,student,1,14351,.67209691
69220,M,employed,0,8418,.58137244
69221,M,unemployed,1,18812,0
69222,M,employed,0,10506,.66302103
69223,F,unemployed,1,12197,0
69224,M,employed,1,11744,.4695484
69225,F,employed,1,12644,0
69226,F,unemployed,1,9947,0
69227,M,employed,0,21381,0
69228,F,unemployed,1,0,0
69229,F,employed,1,9623,.086116992
69230,M,retired,1,14313,.18870872
69231,M,retired,1,6889,0
69232,M,retired,1,6900,.22307572
69233,F,employed,1,23440,.57873434
69234,M,student,1,8652,.88228798
69235,M,employed,1,16627,.63353765
69236,F,employed,0,75518,.73982149
69237,M,student,0,4162,.48603663
69238,M,employed,1,15152,.74106646
69239,M,employed,0,19449,0
69240,F,employed,1,10472,.80521214
69241,F,employed,1,5386,.58697438
69242,F,unemployed,1,7770,.50406092
69243,F,unemployed,1,0,.86100054
69244,F,unemployed,1,0,.21031651
69245,F,employed,0,8924,.67907476
69246,M,unemployed,1,0,.8111856
69247,F,employed,0,39615,.34679106
69248,M,employed,1,12858,.70941967
69249,M,student,0,0,.61024719
69250,F,unemployed,1,26244,0
69251,M,employed,1,8958,.68861574
69252,F,employed,1,7738,0
69253,M,employed,1,7916,.90414202
69254,M,employed,1,15342,0
69255,M,employed,1,7325,.68408507
69256,M,employed,0,10831,.66295767
69257,F,employed,0,10269,.89547002
69258,F,retired,1,3775,.21941292
69259,M,employed,1,15213,.29389036
69260,F,student,1,7366,.82966268
69261,M,employed,1,8977,.46304435
69262,M,unemployed,0,20568,0
69263,M,employed,0,7321,.0034785522
69264,F,student,0,0,.46100375
69265,F,employed,0,6634,.56775099
69266,M,student,0,0,.9871617
69267,M,student,0,6194,.053774063
69268,F,employed,0,5396,.77664876
69269,M,employed,1,22951,.32318944
69270,M,student,1,0,.33550888
69271,M,unemployed,0,8679,.68575734
69272,F,student,0,25297,.98048681
69273,M,employed,1,7273,.78229743
69274,F,employed,1,12607,.59855962
69275,M,employed,0,9325,.78081685
69276,F,student,0,0,.84044808
69277,M,employed,1,120607,0
69278,M,unemployed,0,14143,.79004192
69279,M,employed,0,708378,0
69280,F,employed,1,6460,0
69281,M,retired,1,5133,0
69282,F,employed,1,31164,.69843638
69283,F,employed,0,5452,.61989337
69284,F,employed,1,15428,.36513746
69285,F,employed,1,51427,.50003511
69286,M,employed,1,8984,0
69287,M,employed,1,8657,0
69288,F,retired,1,4513,0
69289,M,employed,1,15915,0
69290,F,student,0,4888,.36231747
69291,F,employed,1,7935,.10641899
69292,F,retired,1,5454,.36152428
69293,M,employed,0,42377,0
69294,M,student,0,82689,.026897406
69295,F,unemployed,1,11136,.79051358
69296,M,employed,1,17572,.82397926
69297,M,unemployed,1,0,.92558986
69298,M,student,0,0,.85420638
69299,M,employed,0,8144,.241203
69300,F,employed,1,4489,.1798633
69301,M,unemployed,1,0,.41143134
69302,M,employed,0,26532,.70933306
69303,F,employed,1,4968,.070013531
69304,F,employed,1,14537,.24207385
69305,M,retired,1,2002,0
69306,F,student,0,0,.86163962
69307,M,student,0,5827,.39281958
69308,M,employed,0,6835,.3913314
69309,F,retired,0,3408,.27184781
69310,F,retired,0,2885,.31011158
69311,F,retired,1,4214,0
69312,M,employed,0,6444,.88275713
69313,M,employed,1,15334,.82302415
69314,M,unemployed,1,0,.31954479
69315,F,employed,1,5648,.64215887
69316,F,employed,1,29765,0
69317,M,employed,1,35971,.19664918
69318,M,employed,1,61616,.83901799
69319,M,employed,0,37567,.53050828
69320,F,employed,0,36406,.54309052
69321,F,employed,1,11884,0
69322,M,employed,1,27166,.66362846
69323,F,employed,1,10530,.50121903
69324,F,employed,1,11473,.84855133
69325,F,employed,1,11976,.76513267
69326,M,student,0,2764,.73695683
69327,F,employed,1,41202,.74826413
69328,M,employed,0,43835,0
69329,M,student,0,0,.78075892
69330,M,employed,0,16031,.6006881
69331,M,unemployed,1,0,.15470378
69332,M,student,0,0,.92765886
69333,M,employed,1,8163,0
69334,M,student,0,0,.15258574
69335,M,retired,0,5757,0
69336,F,employed,0,20389,0
69337,M,employed,0,48386,.18614084
69338,F,employed,1,8155,.73342866
69339,F,retired,0,1041,.16787903
69340,M,unemployed,1,17741,.59619009
69341,F,employed,1,67500,0
69342,M,unemployed,1,0,0
69343,F,unemployed,1,8731,.8947053
69344,F,unemployed,1,10147,.24734512
69345,F,employed,1,22161,.84855473
69346,M,student,0,0,.88749593
69347,M,student,0,0,.50851846
69348,M,employed,1,6349,.50852734
69349,M,student,0,0,.97641397
69350,F,employed,1,40715,.59982431
69351,F,employed,1,8627,.79372925
69352,F,unemployed,1,0,.50230259
69353,M,employed,1,12535,0
69354,F,employed,1,23751,.60194623
69355,M,employed,1,13961,.99794292
69356,F,student,0,0,.42099065
69357,F,employed,0,5388,0
69358,F,employed,1,12203,.57090235
69359,F,employed,1,12888,0
69360,F,student,0,22708,.76080006
69361,F,student,0,13223,.83354807
69362,F,employed,0,14268,.21493091
69363,F,employed,1,8057,.77438343
69364,F,employed,1,6769,.10822503
69365,M,employed,1,8364,.9516089
69366,M,employed,1,23294,.73783302
69367,M,retired,1,66086,.22066948
69368,F,unemployed,1,12820,.71194124
69369,M,employed,0,92300,.84318423
69370,M,retired,1,12652,.2044518
69371,M,employed,0,10569,.021391649
69372,M,employed,1,10166,.49617699
69373,F,employed,1,20296,.73601496
69374,M,retired,0,9963,.22979245
69375,F,employed,1,7957,0
69376,F,student,0,17973,.65249449
69377,F,unemployed,1,7825,.26976827
69378,F,employed,1,5758,.24909656
69379,F,unemployed,1,0,.075356185
69380,F,retired,1,3960,0
69381,F,employed,1,10437,.72063458
69382,F,student,0,7813,.8785609
69383,M,employed,1,7386,0
69384,M,student,0,15188,.54586047
69385,M,unemployed,1,0,.056793466
69386,M,employed,1,16862,.64491624
69387,F,retired,0,37061,.28645429
69388,M,employed,1,11533,0
69389,F,employed,0,14648,.27809852
69390,M,student,0,0,.76785517
69391,M,student,0,12836,.8408159
69392,M,employed,1,7692,.68875498
69393,M,employed,1,10524,.66057026
69394,M,retired,0,20033,.12732033
69395,M,employed,1,10390,.28165784
69396,M,student,0,0,.74179631
69397,M,employed,1,9729,.8187055
69398,M,employed,1,9179,.87740564
69399,M,retired,1,7803,0
69400,M,unemployed,1,0,.47234666
69401,F,employed,1,5479,.52874219
69402,F,employed,1,4382,.5450207
69403,F,unemployed,1,0,0
69404,M,retired,1,15916,.13092378
69405,F,retired,1,5934,.20849812
69406,M,retired,0,5025,.17880318
69407,M,unemployed,0,5176,.71105605
69408,F,student,0,0,.5063895
69409,F,student,0,36154,.92736512
69410,M,employed,0,6051,.42422497
69411,M,student,0,0,.91386586
69412,F,student,0,41450,.052638974
69413,M,employed,0,31313,.6724925
69414,F,employed,1,8904,.77059031
69415,M,employed,1,5466,.12028062
69416,F,employed,0,6293,.573865
69417,F,employed,0,13098,0
69418,F,employed,1,22847,.54268271
69419,M,retired,1,5336,0
69420,M,employed,1,8231,.88920403
69421,M,student,0,0,.96931565
69422,M,employed,0,15346,0
69423,F,employed,1,13417,0
69424,F,retired,1,11176,.22910242
69425,F,retired,1,6667,.043470729
69426,M,employed,1,40941,0
69427,F,unemployed,1,8678,0
69428,M,employed,1,25804,.82304114
69429,F,retired,1,2758,.28203306
69430,F,employed,1,9265,.58534998
69431,M,employed,1,7682,.2374842
69432,M,employed,0,8418,0
69433,F,employed,1,33101,.59719461
69434,M,employed,1,7009,.50973988
69435,F,employed,0,12949,.79373443
69436,F,student,0,31239,.74325311
69437,F,unemployed,1,9957,.38458496
69438,F,employed,1,11036,.2169608
69439,F,employed,1,9170,.00019759979
69440,F,employed,1,26942,.11763334
69441,F,student,0,0,.78623426
69442,F,student,1,20051,.50771898
69443,M,employed,1,200432,.64352739
69444,M,unemployed,1,0,.13406631
69445,F,employed,1,8437,.37716815
69446,M,employed,1,6629,.35487103
69447,M,employed,1,12536,.5511142
69448,F,unemployed,1,26733,.80224419
69449,M,employed,1,7229,.84137523
69450,F,unemployed,0,7892,.093694784
69451,M,employed,0,7868,.33598474
69452,M,retired,0,30980,.2057426
69453,M,employed,1,26719,.27039135
69454,M,student,0,0,0
69455,F,student,0,0,.84409553
69456,M,unemployed,1,0,.69670999
69457,F,employed,1,7035,0
69458,M,employed,1,38012,.82505924
69459,F,student,0,0,.98530555
69460,M,employed,1,9091,.6403712
69461,F,employed,1,269423,.32541725
69462,M,employed,1,32192,.089129411
69463,M,employed,1,28329,.66175693
69464,F,employed,1,13525,.16339098
69465,F,employed,0,9352,0
69466,M,employed,1,138208,.35776916
69467,M,student,1,42268,.79186571
69468,F,employed,1,13907,.66453767
69469,F,employed,1,11726,.63985956
69470,F,employed,1,9680,.7133888
69471,M,student,0,4981,.83551937
69472,F,employed,0,21435,.006226745
69473,M,employed,1,12131,0
69474,F,retired,1,3982,0
69475,F,employed,1,5464,.037874103
69476,M,employed,1,56979,.52672005
69477,M,student,0,3439,.44592696
69478,F,employed,0,6104,.84074497
69479,M,employed,0,13961,.037351217
69480,M,retired,1,8406,0
69481,M,employed,0,6575,.63712829
69482,M,student,0,2843,.97825742
69483,F,student,0,0,.65166742
69484,M,employed,1,21405,0
69485,M,employed,1,30826,.61506695
69486,F,student,0,9040,.84320968
69487,F,unemployed,0,12167,.40591067
69488,M,employed,1,22680,.56346315
69489,F,unemployed,1,19158,0
69490,F,employed,1,19851,.12758794
69491,M,employed,1,5416,0
69492,F,student,0,7693,.84282923
69493,F,employed,1,33450,0
69494,M,employed,1,25482,.10177157
69495,M,student,1,0,.051599726
69496,F,employed,0,71616,0
69497,M,employed,1,55945,.67001379
69498,F,retired,1,11539,0
69499,M,employed,1,24215,.033271559
69500,F,employed,1,4378,0
69501,F,employed,0,40698,.64145976
69502,F,employed,1,44196,.68847531
69503,F,retired,1,3821,.3229987
69504,M,retired,0,17642,0
69505,M,employed,1,18530,0
69506,M,employed,1,81806,.18115917
69507,F,student,0,0,.88149762
69508,F,employed,1,4965,.51517594
69509,F,employed,1,6590,.38249555
69510,F,unemployed,1,0,0
69511,F,employed,1,13873,.72832215
69512,F,student,0,0,.99101728
69513,F,student,0,0,0
69514,M,employed,0,10562,.32905251
69515,M,employed,0,15202,.98466909
69516,F,unemployed,1,0,.56750309
69517,M,employed,0,6893,.86882877
69518,F,student,0,0,.77664447
69519,F,employed,1,5774,.029230362
69520,M,student,0,0,.83876967
69521,F,unemployed,1,5358,.1705457
69522,F,employed,1,77476,.13106401
69523,M,employed,0,7063,.64347631
69524,F,student,0,0,.85468698
69525,M,student,0,0,0
69526,F,employed,0,11554,0
69527,F,unemployed,1,0,0
69528,M,employed,1,38773,.87849349
69529,M,employed,1,11180,.48607799
69530,F,employed,1,13592,.51206541
69531,M,retired,1,22511,.32339516
69532,M,employed,1,38485,.63069904
69533,F,employed,1,7344,0
69534,F,employed,1,6488,.19309007
69535,M,unemployed,1,13479,.57934457
69536,M,unemployed,1,0,.54133606
69537,M,employed,1,11904,.084708154
69538,F,employed,1,5511,.55667114
69539,M,employed,0,21725,.68648022
69540,F,unemployed,1,0,0
69541,F,student,1,0,.76786566
69542,M,employed,1,32562,.67481178
69543,F,unemployed,1,5361,.68972474
69544,F,unemployed,1,6666,.63349491
69545,M,unemployed,0,25049,0
69546,M,student,0,7443,.69506109
69547,F,unemployed,1,8009,.56544012
69548,M,employed,1,6235,.18298689
69549,M,employed,1,21988,.62738985
69550,M,employed,1,16689,.96980488
69551,M,unemployed,0,7112,.63352698
69552,M,employed,1,10476,.48900241
69553,M,employed,1,6039,.55631125
69554,M,employed,0,9046,.17229925
69555,M,employed,0,9041,.020221742
69556,M,employed,1,99372,.12597392
69557,F,student,0,6718,0
69558,M,employed,1,11688,.50943959
69559,M,employed,0,10316,.54898864
69560,M,student,0,11027,.95945156
69561,M,employed,0,13316,0
69562,M,employed,0,17666,0
69563,M,employed,1,11237,.5765723
69564,M,unemployed,0,0,.68356639
69565,M,employed,1,7917,.53185993
69566,M,student,0,15796,.30119687
69567,M,employed,1,42176,.19952476
69568,F,employed,1,4573,.17972741
69569,M,employed,0,14850,.58724761
69570,F,employed,0,150689,.72923291
69571,M,employed,1,23140,.63725477
69572,F,retired,1,3237,0
69573,M,employed,0,6185,.61603737
69574,M,retired,1,11058,0
69575,M,student,0,0,.89636821
69576,M,employed,1,10231,.81880903
69577,F,retired,1,11198,.23189397
69578,F,employed,1,87311,.75509721
69579,F,student,0,66502,.55685514
69580,M,retired,1,8355,0
69581,M,unemployed,1,0,.0088051464
69582,F,employed,1,12085,.54186428
69583,F,employed,1,12872,0
69584,M,unemployed,1,0,0
69585,F,employed,1,9641,.47545505
69586,F,unemployed,1,7066,.51315856
69587,F,retired,0,7827,.26782173
69588,F,employed,0,5390,0
69589,F,retired,0,8903,.1091315
69590,M,employed,1,10174,.93029964
69591,M,employed,1,32162,.97540903
69592,F,student,0,16279,.26016778
69593,F,student,0,0,0
69594,F,employed,0,6110,.91865146
69595,F,unemployed,0,0,0
69596,M,employed,1,10004,.8088432
69597,M,employed,0,16622,.34335244
69598,M,employed,1,290480,.35605001
69599,M,retired,1,4530,.21216853
69600,M,employed,1,29466,.72558558
69601,F,unemployed,1,6753,.26082519
69602,F,student,0,3923,0
69603,M,employed,1,17183,.76017606
69604,M,employed,0,60476,0
69605,F,unemployed,1,12101,0
69606,F,unemployed,1,7100,.89326745
69607,M,employed,0,11146,0
69608,F,employed,1,56720,0
69609,M,employed,1,27421,.69324839
69610,M,student,0,0,.91752446
69611,M,employed,1,11072,.60252064
69612,M,employed,1,7944,.8220951
69613,M,employed,1,26337,.98326981
69614,F,student,0,0,.28758287
69615,F,student,0,0,.83763355
69616,F,unemployed,0,13284,.74731964
69617,M,retired,1,6515,0
69618,F,retired,0,20634,0
69619,M,student,0,0,.39348206
69620,M,employed,0,16115,.56438845
69621,F,student,0,16167,.79887009
69622,M,student,0,0,.79509163
69623,F,retired,1,8217,.37993109
69624,F,employed,1,6387,.68220907
69625,M,employed,1,14697,.39562118
69626,F,unemployed,1,8281,0
69627,M,retired,0,78596,.16939378
69628,M,employed,0,26676,0
69629,F,student,0,16753,.65090716
69630,M,student,0,0,.36616054
69631,F,student,0,23310,.87541693
69632,M,employed,1,17031,.52547622
69633,F,student,0,8120,.92030162
69634,F,student,0,0,.90971798
69635,F,employed,1,14125,0
69636,M,employed,0,10825,0
69637,M,employed,1,13631,0
69638,M,employed,0,24341,.70707512
69639,M,employed,1,10234,.56013054
69640,F,student,0,0,.85171723
69641,M,unemployed,1,11047,0
69642,M,employed,1,34576,.19579627
69643,M,retired,0,6311,.06642089
69644,M,employed,1,17372,.32063803
69645,F,employed,1,12876,.55753422
69646,M,employed,1,28996,0
69647,F,employed,1,8778,.0030213676
69648,M,employed,1,36222,.56830698
69649,M,employed,1,50167,.81492996
69650,M,unemployed,1,0,.82228369
69651,M,employed,1,26895,.028847886
69652,M,unemployed,0,32069,.39281663
69653,M,employed,1,7227,.59120744
69654,M,employed,0,37549,.50920731
69655,F,employed,0,20641,.5507822
69656,F,employed,1,10916,.65945554
69657,M,employed,1,12680,.83394438
69658,M,employed,1,11352,.56249499
69659,F,employed,1,10110,.84161615
69660,M,employed,0,46478,.086577415
69661,M,employed,1,13788,.54443276
69662,M,student,0,0,.84078562
69663,M,employed,1,10311,0
69664,M,student,0,1522,.95335245
69665,M,employed,1,6890,0
69666,F,unemployed,1,12491,.79229838
69667,F,unemployed,1,8144,.058391921
69668,M,employed,1,8577,.02094675
69669,F,employed,1,7434,.075204886
69670,M,employed,1,5865,.51258862
69671,M,employed,0,12561,.99486798
69672,F,unemployed,0,13024,.098788604
69673,M,employed,0,421389,0
69674,F,unemployed,1,22252,.60047394
69675,M,employed,0,5716,.97182065
69676,M,employed,1,13516,.54081577
69677,M,employed,1,91593,.076547369
69678,F,student,0,45790,.87160277
69679,M,employed,1,6750,.59165734
69680,F,employed,0,6410,.27814531
69681,M,student,0,28828,.96445233
69682,M,employed,1,8223,.55315369
69683,F,retired,1,27764,.010742827
69684,M,student,0,0,.83882123
69685,M,retired,1,4487,0
69686,F,employed,0,10041,.88856649
69687,M,student,1,11268,.82664526
69688,M,employed,1,38318,0
69689,M,employed,1,13605,0
69690,M,employed,0,11957,.16456793
69691,F,employed,1,53318,0
69692,M,employed,1,8872,.11955331
69693,M,employed,1,7667,.45250386
69694,F,employed,1,52329,.065996438
69695,F,employed,1,6154,.7599327
69696,M,employed,1,7348,.80957639
69697,F,unemployed,1,0,0
69698,M,employed,1,9309,.12543942
69699,M,unemployed,0,0,.86370933
69700,F,employed,0,28181,.71319199
69701,M,employed,1,20375,.85645711
69702,M,employed,0,14368,0
69703,F,student,0,0,0
69704,M,employed,1,7188,.047090836
69705,M,student,0,0,.56662476
69706,F,employed,1,13051,.33363387
69707,F,student,0,0,.83985162
69708,F,employed,1,22848,.84418607
69709,M,employed,1,6481,.52495944
69710,F,employed,1,13260,.92110598
69711,M,employed,1,12241,.66554588
69712,M,retired,1,4905,.27078196
69713,F,employed,1,5599,.17822717
69714,M,retired,1,11212,.21757582
69715,M,employed,1,11182,.031609371
69716,F,retired,1,6310,.053173311
69717,M,employed,1,10343,0
69718,F,unemployed,1,0,.878739
69719,F,employed,0,13710,.60325551
69720,F,employed,1,49179,.70394576
69721,F,employed,1,4549,.52250642
69722,M,employed,0,8818,.9930318
69723,F,employed,0,51542,.5399977
69724,M,employed,1,16571,.3605279
69725,M,employed,0,21559,.60503173
69726,M,unemployed,0,14843,.37362957
69727,F,unemployed,1,0,0
69728,M,unemployed,1,20255,.80462509
69729,M,employed,1,10836,.39665383
69730,M,retired,1,7039,.085516408
69731,M,employed,1,15586,0
69732,F,employed,0,25008,.1848447
69733,F,student,0,0,.95528877
69734,M,employed,1,15109,.50980777
69735,F,employed,1,7310,.53868806
69736,F,employed,0,8805,0
69737,M,retired,1,1747,.31158847
69738,F,employed,0,8132,.57243723
69739,M,student,0,76314,.94982564
69740,F,employed,1,11531,.027486
69741,M,retired,1,4469,0
69742,M,employed,1,6099,.27440259
69743,F,employed,1,14505,.50106543
69744,M,student,0,0,.9967047
69745,M,employed,0,9817,.69798577
69746,M,employed,1,16430,.57813501
69747,M,employed,0,16121,.7365827
69748,M,employed,0,9381,0
69749,F,retired,1,16696,.2292767
69750,F,unemployed,0,20451,.1643808
69751,M,employed,1,11641,.40192568
69752,M,employed,1,16093,.60110527
69753,M,employed,1,5849,.59520632
69754,M,unemployed,0,0,.40430477
69755,M,employed,1,6215,.95964772
69756,F,employed,1,749644,0
69757,F,employed,0,17868,.62212694
69758,F,employed,1,6133,0
69759,F,retired,1,8338,.20532489
69760,M,employed,1,10898,.63587397
69761,F,employed,1,8076,.12799706
69762,F,student,0,6064,.89802617
69763,F,employed,1,5465,.96404064
69764,F,employed,1,10666,.77234328
69765,M,employed,0,12322,.30038071
69766,F,employed,1,14307,.42962089
69767,M,unemployed,1,12553,.35615399
69768,F,employed,0,14190,.76053649
69769,F,student,0,0,.88753253
69770,M,employed,1,5938,.17165039
69771,F,student,0,0,.91254151
69772,M,employed,0,52880,.041732479
69773,M,unemployed,1,0,.77213705
69774,M,employed,1,16669,.63280165
69775,M,student,0,8656,.90430164
69776,F,student,0,3687,.77019465
69777,M,unemployed,1,8611,0
69778,M,employed,0,17254,.78548872
69779,M,employed,1,29888,.58834535
69780,M,employed,0,63468,0
69781,M,employed,1,61424,.43452954
69782,M,employed,0,56817,.82016438
69783,F,employed,0,5077,.40057376
69784,F,employed,1,10939,.81820631
69785,M,student,0,27019,.84749657
69786,M,employed,0,7375,.6924029
69787,M,employed,1,16726,0
69788,F,student,0,0,.23638073
69789,F,employed,1,6509,.76313472
69790,M,employed,1,10443,0
69791,M,employed,0,6138,.28318244
69792,M,student,0,0,.51046318
69793,F,employed,0,20695,.29403076
69794,M,retired,1,19943,.35472757
69795,F,employed,0,6717,.96527535
69796,F,unemployed,1,0,.65811914
69797,M,retired,1,11467,.039747741
69798,M,employed,1,23324,.50638735
69799,M,employed,1,15137,.8073262
69800,M,employed,1,18629,.88903505
69801,M,student,0,7835,.76775008
69802,F,employed,1,37040,.44483793
69803,F,unemployed,1,7925,.26141012
69804,M,employed,0,10382,.83673108
69805,M,employed,1,52685,.58096057
69806,F,retired,0,14444,.39473775
69807,F,employed,1,8381,.7165252
69808,F,employed,0,12813,0
69809,F,employed,1,7393,.8542729
69810,M,employed,1,9697,.57628542
69811,M,employed,1,128822,.53087282
69812,M,employed,1,17429,.71369863
69813,F,employed,0,6913,0
69814,F,retired,1,5789,.043732353
69815,M,student,0,0,.77848655
69816,M,employed,0,11801,.73651165
69817,F,employed,0,6903,0
69818,F,employed,1,10351,.091336697
69819,F,employed,1,5376,.55090904
69820,F,employed,1,5968,0
69821,M,employed,1,33136,.40610749
69822,M,employed,1,104260,.67466551
69823,M,retired,1,4257,.28543288
69824,F,unemployed,1,0,0
69825,F,retired,0,4982,.21520014
69826,F,employed,1,12663,0
69827,F,student,0,0,.73723334
69828,M,employed,0,9658,.37985367
69829,M,retired,0,7536,0
69830,M,student,0,0,.86633033
69831,F,unemployed,0,7977,0
69832,M,employed,1,15891,.11492724
69833,M,employed,1,5699,.55086982
69834,M,retired,0,11130,.33992714
69835,M,unemployed,1,0,.40481478
69836,F,employed,1,14530,.606556
69837,F,retired,0,9713,.062694415
69838,M,employed,1,11907,.14624195
